date,flow (cfs)
6/1/1982,4477.090224
6/2/1982,4447.381849
6/3/1982,3838.360162
6/4/1982,3407.588725
6/5/1982,3882.922725
6/6/1982,4640.486286
6/7/1982,5323.77891
6/8/1982,5992.217347
6/9/1982,6794.34347
6/10/1982,7700.448907
6/11/1982,8606.554343
6/12/1982,9453.243029
6/13/1982,10240.51497
6/14/1982,10968.37015
6/15/1982,11176.32878
6/16/1982,10953.51596
6/17/1982,10626.72384
6/18/1982,10463.32778
6/19/1982,11027.7869
6/20/1982,11399.14159
6/21/1982,11577.39184
6/22/1982,11636.80859
6/23/1982,11607.10021
6/24/1982,11339.72484
6/25/1982,10819.82828
6/26/1982,10181.09822
6/27/1982,9260.138592
6/28/1982,6734.92672
6/29/1982,4269.131599
6/30/1982,2902.546351
7/1/1982,2650.025164
7/2/1982,2872.837976
7/3/1982,3125.359163
7/4/1982,3244.192663
7/5/1982,3051.088226
7/6/1982,2739.150289
7/7/1982,2620.316789
7/8/1982,2798.567039
7/9/1982,2932.254726
7/10/1982,2798.567039
7/11/1982,2635.170977
7/12/1982,2204.39954
7/13/1982,2293.524665
7/14/1982,2486.629102
7/15/1982,2382.649789
7/16/1982,3437.2971
7/17/1982,4506.798599
7/18/1982,5175.237035
7/19/1982,5591.154285
7/20/1982,4699.903036
7/21/1982,3259.046851
7/22/1982,2427.212352
7/23/1982,2026.14929
7/24/1982,1773.628103
7/25/1982,1654.794603
7/26/1982,1922.169978
7/27/1982,1937.024165
7/28/1982,1565.669478
7/29/1982,1580.523666
7/30/1982,1669.648791
7/31/1982,1877.607415
8/1/1982,2739.150289
8/2/1982,4194.860662
8/3/1982,4893.007473
8/4/1982,5665.425222
8/5/1982,6051.634097
8/6/1982,5100.966098
8/7/1982,3600.693163
8/8/1982,2694.587726
8/9/1982,2115.274415
8/10/1982,1803.336478
8/11/1982,1669.648791
8/12/1982,2085.56604
8/13/1982,4165.152287
8/14/1982,5635.716847
8/15/1982,6125.905034
8/16/1982,6244.738534
8/17/1982,6259.592721
8/18/1982,6155.613409
8/19/1982,6007.071534
8/20/1982,5917.946409
8/21/1982,4833.590723
8/22/1982,3452.151288
8/23/1982,2917.400539
8/24/1982,2234.107915
8/25/1982,1699.357165
8/26/1982,1491.398541
8/27/1982,1476.544353
8/28/1982,1397.81716
8/29/1982,1229.964841
8/30/1982,1088.85006
8/31/1982,990.8124228
9/1/1982,928.4248354
9/2/1982,882.3768542
9/3/1982,851.1830605
9/4/1982,1033.889566
9/5/1982,1154.208485
9/6/1982,1002.695773
9/7/1982,909.1143916
9/8/1982,824.445523
9/9/1982,767.9996106
9/10/1982,732.3495607
9/11/1982,711.5536982
9/12/1982,698.1849295
9/13/1982,690.7578357
9/14/1982,658.0786233
9/15/1982,616.4868983
9/16/1982,573.4097546
9/17/1982,571.9243359
9/18/1982,560.0409859
9/19/1982,554.0993109
9/20/1982,641.739017
9/21/1982,756.1162606
9/22/1982,1001.210354
9/23/1982,858.6101542
9/24/1982,767.9996106
9/25/1982,779.8829606
9/26/1982,876.4351792
9/27/1982,1035.374985
9/28/1982,1117.073016
9/29/1982,1056.170848
9/30/1982,1172.03351
10/1/1982,1130.441785
10/2/1982,962.5894666
10/3/1982,848.212223
10/4/1982,766.5141919
10/5/1982,711.5536982
10/6/1982,668.4765545
10/7/1982,628.3702483
10/8/1982,600.1472921
10/9/1982,585.2931046
10/10/1982,574.8951734
10/11/1982,561.5264047
10/12/1982,576.3805921
10/13/1982,595.6910359
10/14/1982,669.9619732
10/15/1982,698.1849295
10/16/1982,665.505717
10/17/1982,677.389067
10/18/1982,794.7371481
10/19/1982,745.7183294
10/20/1982,655.1077858
10/21/1982,604.6035483
10/22/1982,580.8368484
10/23/1982,588.2639421
10/24/1982,609.0598046
10/25/1982,785.8246356
10/26/1982,1024.977054
10/27/1982,1120.043854
10/28/1982,1788.48229
10/29/1982,3140.213351
10/30/1982,3689.818288
10/31/1982,4031.4646
11/1/1982,4180.006474
11/2/1982,3214.484288
11/3/1982,2011.295103
11/4/1982,1595.377853
11/5/1982,1699.357165
11/6/1982,1803.336478
11/7/1982,1521.106916
11/8/1982,1379.992135
11/9/1982,1625.086228
11/10/1982,1877.607415
11/11/1982,1669.648791
11/12/1982,1379.992135
11/13/1982,1420.098441
11/14/1982,1550.815291
11/15/1982,1565.669478
11/16/1982,1669.648791
11/17/1982,1847.89904
11/18/1982,2204.39954
11/19/1982,2278.670477
11/20/1982,1922.169978
11/21/1982,1639.940416
11/22/1982,1669.648791
11/23/1982,1758.773915
11/24/1982,1729.06554
11/25/1982,1684.502978
11/26/1982,1565.669478
11/27/1982,1625.086228
11/28/1982,1729.06554
11/29/1982,1699.357165
11/30/1982,1654.794603
12/1/1982,1654.794603
12/2/1982,1758.773915
12/3/1982,1833.044853
12/4/1982,1729.06554
12/5/1982,1580.523666
12/6/1982,1550.815291
12/7/1982,1847.89904
12/8/1982,2248.962102
12/9/1982,2902.546351
12/10/1982,3125.359163
12/11/1982,2694.587726
12/12/1982,3125.359163
12/13/1982,4046.318787
12/14/1982,4491.944411
12/15/1982,5071.257723
12/16/1982,5813.967097
12/17/1982,6452.697158
12/18/1982,6928.031158
12/19/1982,7269.67747
12/20/1982,7551.907032
12/21/1982,7685.594719
12/22/1982,7670.740532
12/23/1982,7537.052844
12/24/1982,7358.802595
12/25/1982,7076.573032
12/26/1982,5635.716847
12/27/1982,4031.4646
12/28/1982,3333.317788
12/29/1982,2976.817289
12/30/1982,2947.108914
12/31/1982,3199.630101
1/1/1983,3541.276413
1/2/1983,3942.339475
1/3/1983,4536.506974
1/4/1983,5145.52866
1/5/1983,5576.300097
1/6/1983,6066.488284
1/7/1983,6556.676471
1/8/1983,7017.156283
1/9/1983,7388.51097
1/10/1983,7745.011469
1/11/1983,7878.699156
1/12/1983,7507.344469
1/13/1983,6125.905034
1/14/1983,5427.758222
1/15/1983,4893.007473
1/16/1983,4536.506974
1/17/1983,3853.21435
1/18/1983,3244.192663
1/19/1983,2902.546351
1/20/1983,2679.733539
1/21/1983,2516.337477
1/22/1983,2486.629102
1/23/1983,2635.170977
1/24/1983,2902.546351
1/25/1983,3333.317788
1/26/1983,3793.7976
1/27/1983,4090.881349
1/28/1983,4818.736536
1/29/1983,5338.633098
1/30/1983,5219.799598
1/31/1983,4789.028161
2/1/1983,4373.110911
2/2/1983,3986.902037
2/3/1983,3793.7976
2/4/1983,3897.776912
2/5/1983,4506.798599
2/6/1983,5665.425222
2/7/1983,6363.572034
2/8/1983,7254.823282
2/9/1983,7938.115906
2/10/1983,8458.012468
2/11/1983,9423.534654
2/12/1983,10299.93172
2/13/1983,11027.7869
2/14/1983,11785.35046
2/15/1983,12721.16427
2/16/1983,13924.35346
2/17/1983,15112.68846
2/18/1983,16152.48158
2/19/1983,17043.73283
2/20/1983,17934.98408
2/21/1983,18380.6097
2/22/1983,18380.6097
2/23/1983,18380.6097
2/24/1983,17489.35845
2/25/1983,16301.02346
2/26/1983,14369.97908
2/27/1983,12305.24702
2/28/1983,10790.1199
3/1/1983,10285.07753
3/2/1983,10255.36915
3/3/1983,10463.32778
3/4/1983,10611.86965
3/5/1983,10760.41153
3/6/1983,10983.22434
3/7/1983,11428.84996
3/8/1983,12008.16328
3/9/1983,12602.33077
3/10/1983,12542.91402
3/11/1983,12023.01746
3/12/1983,11473.41253
3/13/1983,11012.93271
3/14/1983,10656.43221
3/15/1983,10374.20265
3/16/1983,10106.82728
3/17/1983,9839.451903
3/18/1983,10285.07753
3/19/1983,11176.32878
3/20/1983,11770.49628
3/21/1983,12661.74752
3/22/1983,13835.22833
3/23/1983,15261.23033
3/24/1983,17043.73283
3/25/1983,19271.86095
3/26/1983,21202.90532
3/27/1983,22242.69845
3/28/1983,22391.24032
3/29/1983,21648.53095
3/30/1983,20460.19595
3/31/1983,19568.9447
4/1/1983,18974.7772
4/2/1983,18677.69345
4/3/1983,18380.6097
4/4/1983,17934.98408
4/5/1983,17192.2747
4/6/1983,16598.10721
4/7/1983,15855.39783
4/8/1983,15261.23033
4/9/1983,14741.33377
4/10/1983,14369.97908
4/11/1983,13835.22833
4/12/1983,13374.74852
4/13/1983,13196.49827
4/14/1983,13122.22734
4/15/1983,12899.41452
4/16/1983,13255.91502
4/17/1983,12780.58102
4/18/1983,12008.16328
4/19/1983,11102.05784
4/20/1983,10314.7859
4/21/1983,9943.431216
4/22/1983,9809.743528
4/23/1983,9765.180966
4/24/1983,9869.160278
4/25/1983,10017.70215
4/26/1983,10062.26472
4/27/1983,10091.97309
4/28/1983,10091.97309
4/29/1983,10032.55634
4/30/1983,9854.306091
5/1/1983,9557.222341
5/2/1983,9215.576029
5/3/1983,8799.65878
5/4/1983,8160.928718
5/5/1983,7150.84397
5/6/1983,6125.905034
5/7/1983,5502.02916
5/8/1983,5234.653785
5/9/1983,5130.674473
5/10/1983,4759.319786
5/11/1983,3838.360162
5/12/1983,3244.192663
5/13/1983,2917.400539
5/14/1983,2560.900039
5/15/1983,2293.524665
5/16/1983,2412.358164
5/17/1983,2412.358164
5/18/1983,2471.774914
5/19/1983,2560.900039
5/20/1983,2724.296101
5/21/1983,2798.567039
5/22/1983,2887.692164
5/23/1983,4061.172974
5/24/1983,4848.444911
5/25/1983,5888.238034
5/26/1983,7581.615407
5/27/1983,9215.576029
5/28/1983,10225.66078
5/29/1983,11399.14159
5/30/1983,11948.74653
5/31/1983,11859.6214
6/1/1983,11295.16228
6/2/1983,10225.66078
6/3/1983,9171.013467
6/4/1983,8383.741531
6/5/1983,8354.033156
6/6/1983,8339.178968
6/7/1983,8220.345468
6/8/1983,10507.89034
6/9/1983,11339.72484
6/10/1983,9482.951404
6/11/1983,8458.012468
6/12/1983,7700.448907
6/13/1983,7180.552345
6/14/1983,5487.174972
6/15/1983,3674.9641
6/16/1983,2635.170977
6/17/1983,2204.39954
6/18/1983,1922.169978
6/19/1983,1743.919728
6/20/1983,1610.232041
6/21/1983,1565.669478
6/22/1983,1625.086228
6/23/1983,1818.190665
6/24/1983,2159.836977
6/25/1983,2278.670477
6/26/1983,2070.711852
6/27/1983,1773.628103
6/28/1983,1521.106916
6/29/1983,1356.225435
6/30/1983,1264.129472
7/1/1983,1289.381591
7/2/1983,1684.502978
7/3/1983,2516.337477
7/4/1983,3051.088226
7/5/1983,2961.963101
7/6/1983,2278.670477
7/7/1983,1743.919728
7/8/1983,1625.086228
7/9/1983,1803.336478
7/10/1983,1803.336478
7/11/1983,1625.086228
7/12/1983,1368.108785
7/13/1983,1148.26681
7/14/1983,999.7249353
7/15/1983,879.4060167
7/16/1983,808.1059168
7/17/1983,763.5433544
7/18/1983,717.4953732
7/19/1983,669.9619732
7/20/1983,638.7681795
7/21/1983,658.0786233
7/22/1983,638.7681795
7/23/1983,591.2347796
7/24/1983,579.3514296
7/25/1983,603.1181296
7/26/1983,711.5536982
7/27/1983,778.3975418
7/28/1983,751.6600044
7/29/1983,696.6995107
7/30/1983,620.9431546
7/31/1983,561.5264047
8/1/1983,508.0513297
8/2/1983,467.9450235
8/3/1983,438.2366486
8/4/1983,414.4699486
8/5/1983,417.4407861
8/6/1983,457.5470923
8/7/1983,678.8744857
8/8/1983,600.1472921
8/9/1983,496.1679798
8/10/1983,476.857536
8/11/1983,450.1199986
8/12/1983,448.6345798
8/13/1983,433.7803923
8/14/1983,387.7324112
8/15/1983,366.9365487
8/16/1983,378.8198987
8/17/1983,401.1011799
8/18/1983,366.9365487
8/19/1983,347.626105
8/20/1983,346.1406862
8/21/1983,340.1990112
8/22/1983,338.7135925
8/23/1983,331.2864987
8/24/1983,325.3448238
8/25/1983,332.7719175
8/26/1983,325.3448238
8/27/1983,313.4614738
8/28/1983,457.5470923
8/29/1983,615.0014796
8/30/1983,552.6138922
8/31/1983,463.4887673
9/1/1983,384.7615737
9/2/1983,426.3532986
9/3/1983,543.7013797
9/4/1983,512.507586
9/5/1983,478.3429548
9/6/1983,423.3824611
9/7/1983,387.7324112
9/8/1983,360.9948737
9/9/1983,331.2864987
9/10/1983,313.4614738
9/11/1983,298.6072863
9/12/1983,292.6656113
9/13/1983,311.976055
9/14/1983,456.0616736
9/15/1983,519.9346797
9/16/1983,490.2263048
9/17/1983,485.7700485
9/18/1983,745.7183294
9/19/1983,668.4765545
9/20/1983,506.565911
9/21/1983,475.3721173
9/22/1983,600.1472921
9/23/1983,1056.170848
9/24/1983,906.1435541
9/25/1983,779.8829606
9/26/1983,818.503848
9/27/1983,750.1745856
9/28/1983,665.505717
9/29/1983,582.3222671
9/30/1983,527.3617735
10/1/1983,497.6533985
10/2/1983,482.799211
10/3/1983,463.4887673
10/4/1983,444.1783236
10/5/1983,423.3824611
10/6/1983,405.5574361
10/7/1983,384.7615737
10/8/1983,369.9073862
10/9/1983,380.3053174
10/10/1983,390.7032487
10/11/1983,402.5865986
10/12/1983,392.1886674
10/13/1983,383.2761549
10/14/1983,383.2761549
10/15/1983,374.3636424
10/16/1983,372.8782237
10/17/1983,386.2469924
10/18/1983,433.7803923
10/19/1983,427.8387174
10/20/1983,363.9657112
10/21/1983,334.2573362
10/22/1983,329.80108
10/23/1983,349.1115237
10/24/1983,389.2178299
10/25/1983,511.0221672
10/26/1983,586.7785234
10/27/1983,1091.820898
10/28/1983,1320.575385
10/29/1983,1051.714591
10/30/1983,834.8434542
10/31/1983,689.272417
11/1/1983,597.1764546
11/2/1983,531.8180297
11/3/1983,491.7117235
11/4/1983,485.7700485
11/5/1983,500.624236
11/6/1983,494.682561
11/7/1983,442.6929048
11/8/1983,429.3241361
11/9/1983,430.8095548
11/10/1983,513.9930047
11/11/1983,586.7785234
11/12/1983,573.4097546
11/13/1983,499.1388172
11/14/1983,500.624236
11/15/1983,534.7888672
11/16/1983,528.8471922
11/17/1983,519.9346797
11/18/1983,519.9346797
11/19/1983,656.5932045
11/20/1983,1026.462473
11/21/1983,1020.520798
11/22/1983,897.2310417
11/23/1983,785.8246356
11/24/1983,773.9412856
11/25/1983,949.2206978
11/26/1983,1229.964841
11/27/1983,1221.052329
11/28/1983,1491.398541
11/29/1983,1862.753228
11/30/1983,1654.794603
12/1/1983,1366.623366
12/2/1983,1179.460604
12/3/1983,1225.508585
12/4/1983,1550.815291
12/5/1983,1833.044853
12/6/1983,1981.586728
12/7/1983,3140.213351
12/8/1983,3897.776912
12/9/1983,4566.215349
12/10/1983,5264.36216
12/11/1983,5947.654784
12/12/1983,6838.906033
12/13/1983,7715.303094
12/14/1983,8205.491281
12/15/1983,8042.095219
12/16/1983,7551.907032
12/17/1983,7329.09422
12/18/1983,7329.09422
12/19/1983,7522.198657
12/20/1983,7685.594719
12/21/1983,7789.574031
12/22/1983,7863.844969
12/23/1983,7804.428219
12/24/1983,7284.531657
12/25/1983,6200.175971
12/26/1983,5487.174972
12/27/1983,5338.633098
12/28/1983,5338.633098
12/29/1983,5249.507973
12/30/1983,4982.132598
12/31/1983,4907.861661
1/1/1984,5204.94541
1/2/1984,5561.44591
1/3/1984,5739.696159
1/4/1984,5695.133597
1/5/1984,5472.320785
1/6/1984,5160.382848
1/7/1984,4893.007473
1/8/1984,4714.757223
1/9/1984,4536.506974
1/10/1984,4298.839974
1/11/1984,4506.798599
1/12/1984,4774.173973
1/13/1984,5190.091223
1/14/1984,5813.967097
1/15/1984,6512.113908
1/16/1984,7225.114907
1/17/1984,7967.824281
1/18/1984,8829.367155
1/19/1984,9898.868653
1/20/1984,10819.82828
1/21/1984,11458.55834
1/22/1984,11681.37115
1/23/1984,11681.37115
1/24/1984,11636.80859
1/25/1984,11666.51696
1/26/1984,11711.07953
1/27/1984,11755.64209
1/28/1984,11651.66278
1/29/1984,11354.57903
1/30/1984,10908.9534
1/31/1984,10374.20265
2/1/1984,9676.055841
2/2/1984,8621.40853
2/3/1984,6720.072533
2/4/1984,5487.174972
2/5/1984,4907.861661
2/6/1984,4447.381849
2/7/1984,4328.548349
2/8/1984,4373.110911
2/9/1984,4447.381849
2/10/1984,4729.611411
2/11/1984,5115.820285
2/12/1984,5398.049847
2/13/1984,5516.883347
2/14/1984,6229.884346
2/15/1984,6675.509971
2/16/1984,7061.718845
2/17/1984,7522.198657
2/18/1984,8071.803594
2/19/1984,8755.096217
2/20/1984,9542.368154
2/21/1984,10314.7859
2/22/1984,10864.39084
2/23/1984,11280.30809
2/24/1984,11354.57903
2/25/1984,11295.16228
2/26/1984,11191.18296
2/27/1984,11265.4539
2/28/1984,11815.05884
2/29/1984,12424.08052
3/1/1984,12943.97709
3/2/1984,13151.93571
3/3/1984,13285.6234
3/4/1984,13389.60271
3/5/1984,13508.43621
3/6/1984,13746.10321
3/7/1984,13820.37415
3/8/1984,13567.85296
3/9/1984,13196.49827
3/10/1984,12810.2894
3/11/1984,12646.89334
3/12/1984,12587.47659
3/13/1984,12780.58102
3/14/1984,13003.39384
3/15/1984,12958.83127
3/16/1984,12765.72684
3/17/1984,12572.6224
3/18/1984,12557.76821
3/19/1984,12795.43521
3/20/1984,13018.24802
3/21/1984,13374.74852
3/22/1984,13419.31109
3/23/1984,13389.60271
3/24/1984,13107.37315
3/25/1984,13092.51896
3/26/1984,13731.24902
3/27/1984,14191.72883
3/28/1984,14265.99977
3/29/1984,14696.77121
3/30/1984,15855.39783
3/31/1984,16003.93971
4/1/1984,15261.23033
4/2/1984,14414.54165
4/3/1984,13909.49927
4/4/1984,13983.77021
4/5/1984,14726.47958
4/6/1984,15409.77221
4/7/1984,15855.39783
4/8/1984,15558.31408
4/9/1984,14964.14658
4/10/1984,14132.31208
4/11/1984,13315.33177
4/12/1984,12468.64309
4/13/1984,11844.76721
4/14/1984,11488.26671
4/15/1984,11458.55834
4/16/1984,11651.66278
4/17/1984,11919.03815
4/18/1984,12156.70515
4/19/1984,12201.26771
4/20/1984,12097.2884
4/21/1984,12037.87165
4/22/1984,12126.99677
4/23/1984,12468.64309
4/24/1984,12438.93471
4/25/1984,11919.03815
4/26/1984,10983.22434
4/27/1984,10062.26472
4/28/1984,9557.222341
4/29/1984,9527.513966
4/30/1984,9690.910029
5/1/1984,9705.764216
5/2/1984,9200.721842
5/3/1984,8561.99178
5/4/1984,7908.407531
5/5/1984,7462.781907
5/6/1984,7017.156283
5/7/1984,6393.280408
5/8/1984,5576.300097
5/9/1984,5368.341473
5/10/1984,5338.633098
5/11/1984,5680.27941
5/12/1984,6200.175971
5/13/1984,6645.801596
5/14/1984,6898.322783
5/15/1984,6660.655783
5/16/1984,4982.132598
5/17/1984,3630.401538
5/18/1984,3080.796601
5/19/1984,2724.296101
5/20/1984,2471.774914
5/21/1984,2219.253727
5/22/1984,2041.003477
5/23/1984,1892.461603
5/24/1984,1833.044853
5/25/1984,1922.169978
5/26/1984,1818.190665
5/27/1984,1758.773915
5/28/1984,1714.211353
5/29/1984,1684.502978
5/30/1984,2263.81629
5/31/1984,3957.193662
6/1/1984,5190.091223
6/2/1984,6289.301096
6/3/1984,7581.615407
6/4/1984,9304.701154
6/5/1984,11250.59971
6/6/1984,12364.66377
6/7/1984,13419.31109
6/8/1984,13597.56134
6/9/1984,12795.43521
6/10/1984,11310.01646
6/11/1984,8487.720843
6/12/1984,5219.799598
6/13/1984,2961.963101
6/14/1984,2219.253727
6/15/1984,1847.89904
6/16/1984,1595.377853
6/17/1984,1461.690166
6/18/1984,1408.215091
6/19/1984,1368.108785
6/20/1984,1385.93381
6/21/1984,1393.360903
6/22/1984,1394.846322
6/23/1984,1402.273416
6/24/1984,1535.961103
6/25/1984,1506.252728
6/26/1984,1359.196272
6/27/1984,1278.98366
6/28/1984,1249.275285
6/29/1984,1228.479422
6/30/1984,1286.410754
7/1/1984,1336.914991
7/2/1984,2055.857665
7/3/1984,2754.004476
7/4/1984,3273.901038
7/5/1984,3273.901038
7/6/1984,2843.129601
7/7/1984,2234.107915
7/8/1984,1877.607415
7/9/1984,1951.878353
7/10/1984,2070.711852
7/11/1984,1892.461603
7/12/1984,1610.232041
7/13/1984,2189.545352
7/14/1984,2130.128602
7/15/1984,2293.524665
7/16/1984,2828.275414
7/17/1984,4283.985787
7/18/1984,5635.716847
7/19/1984,6972.59372
7/20/1984,7938.115906
7/21/1984,8829.367155
7/22/1984,9572.076529
7/23/1984,10478.18196
7/24/1984,11889.32978
7/25/1984,13047.9564
7/26/1984,13775.81159
7/27/1984,13597.56134
7/28/1984,12929.1229
7/29/1984,11636.80859
7/30/1984,10225.66078
7/31/1984,9245.284404
8/1/1984,8918.49228
8/2/1984,9067.034155
8/3/1984,9304.701154
8/4/1984,9393.826279
8/5/1984,9319.555342
8/6/1984,9007.617405
8/7/1984,8428.304093
8/8/1984,7641.032157
8/9/1984,6868.614408
8/10/1984,6304.155284
8/11/1984,5398.049847
8/12/1984,4135.443912
8/13/1984,4031.4646
8/14/1984,4031.4646
8/15/1984,4076.027162
8/16/1984,4105.735537
8/17/1984,4269.131599
8/18/1984,4536.506974
8/19/1984,4655.340474
8/20/1984,4165.152287
8/21/1984,3036.234038
8/22/1984,2471.774914
8/23/1984,2159.836977
8/24/1984,1996.440915
8/25/1984,1951.878353
8/26/1984,2115.274415
8/27/1984,2471.774914
8/28/1984,2338.087227
8/29/1984,2026.14929
8/30/1984,1758.773915
8/31/1984,1625.086228
9/1/1984,1639.940416
9/2/1984,1595.377853
9/3/1984,1565.669478
9/4/1984,1521.106916
9/5/1984,1443.865141
9/6/1984,1405.244253
9/7/1984,1339.885828
9/8/1984,1261.158635
9/9/1984,1221.052329
9/10/1984,1341.371247
9/11/1984,1476.544353
9/12/1984,1506.252728
9/13/1984,2234.107915
9/14/1984,4967.278411
9/15/1984,8190.637093
9/16/1984,10403.91103
9/17/1984,11562.53765
9/18/1984,12839.99777
9/19/1984,14028.33277
9/20/1984,14459.10421
9/21/1984,13285.6234
9/22/1984,9482.951404
9/23/1984,6081.342471
9/24/1984,3986.902037
9/25/1984,2947.108914
9/26/1984,2575.754227
9/27/1984,2352.941414
9/28/1984,2189.545352
9/29/1984,2248.962102
9/30/1984,2442.066539
10/1/1984,2471.774914
10/2/1984,2546.045852
10/3/1984,2709.441914
10/4/1984,3155.067538
10/5/1984,3259.046851
10/6/1984,2917.400539
10/7/1984,2546.045852
10/8/1984,2248.962102
10/9/1984,2026.14929
10/10/1984,1907.31579
10/11/1984,1862.753228
10/12/1984,1803.336478
10/13/1984,1729.06554
10/14/1984,1625.086228
10/15/1984,1535.961103
10/16/1984,1461.690166
10/17/1984,1429.010953
10/18/1984,1408.215091
10/19/1984,1388.904647
10/20/1984,1377.021297
10/21/1984,1393.360903
10/22/1984,1424.554697
10/23/1984,1426.040116
10/24/1984,1418.613022
10/25/1984,1426.040116
10/26/1984,1491.398541
10/27/1984,1506.252728
10/28/1984,1491.398541
10/29/1984,1521.106916
10/30/1984,1714.211353
10/31/1984,1669.648791
11/1/1984,1610.232041
11/2/1984,1625.086228
11/3/1984,1565.669478
11/4/1984,1535.961103
11/5/1984,1565.669478
11/6/1984,1595.377853
11/7/1984,1506.252728
